assignment,comments,length,shortened comment,shortened length,Ailie category,Tricia category,Ariel category,Equal,Final category
2,Great work! Only thing is that your 2nd photo didn't clearly demonstrate a breakdown. It wasn't clear what the student was doing or what was on his screen.,28,Great work! Only thing is that your 2nd photo didn't clearly demonstrate a breakdown. ,15,2,2,2,true,2
2,Your breakdowns and needs are too focused on the solution that you want to create.,15,,,2,2,2,true,2
2,"Well done. You didn't give an explanation, even a short one, about how your observed activity related to the brief!",20,,,2,2,2,true,2
2,Ensure to *not* articulate needs as solutions + second photo's description does not articulate a formulated breakdown,17,,,3,3,3,true,3
2,"Overall, great work with the observations + interviews. ",9,,,1,1,1,true,1
2,"Ensure that you are *not* articulating user needs as solutions or features: your list contains attempts to address user needs, simply write down the *needs*",25,,,3,3,3,true,3
2,nice work,2,,,1,1,1,true,1
2,"Great work with the interviews and observations. While there are 15 needs presented (satisfying rubric criteria), seems as if there is the potential for more 'of the box' needfinding, which I look forward to reading about in future assignments. ",40,Great work with the interviews and observations. ,8,1,1,1,true,1
2,Nice work -- take care to *not* articulate needs as solutions,11,,,3,3,2,false,3
2,"redundant needs, written observations missing",5,,,2,2,2,true,2
2,thorough good job,3,,,1,1,1,true,1
2,needs and breakdowns not very relevant to the brief,9,,,2,2,2,true,2
2,excellent job looking at different hobbies,6,,,1,1,1,true,1
2,Great descriptions of the feelings the interviewees went through.,9,,,1,1,1,true,1
2,Photo captions don't explain what kind of breakdown is shown.,10,,,2,2,2,true,2
2,Most of the needs are too general and hard to find a design opportunity in.,15,,,2,2,2,true,2
2,"Great work with observations! Some of the photos didn't demonstrate a breakdown or design opportunity, and some of the needs did not relate to something that could be pursued within this design project. ",34,Great work with observations! ,5,1,1,1,true,1
2,I liked that you observed individuals as well as a group. Good needfinding!,13,,,1,1,1,true,1
2,Good needfinding!,2,,,1,1,1,true,1
2,Good topic! Only thing is that the 3rd photo and caption doesn't really show a breakdown.,16,,,2,2,2,true,2
2,Creative topic and good needfinding! I liked the three personas you used.,12,,,1,1,1,true,1
2,"On the right track, just needed a few more photos, ideas, and clearer description of your observations.",17,,,3,3,1,false,2
2,"Looks good, just need another interview and a few more ideas.",11,,,3,3,1,false,3
2,No photos/breakdowns described.,3,,,2,2,2,true,2
2,Nice work ,3,,,1,1,1,true,1
2,"User *needs* are framed as user *wants* -- these are *very* different things so ensure to distinguish them in future assignments. Moreover, each ""want"" is prefaced with ""students"" -- observing three people does not make for generalizable data across the e",43,User *needs* are framed as user *wants* -- these are *very* different things so ensure to distinguish them in future assignments. ,22,3,3,3,true,3
2,"Nice work, it'd be great to see more outside of the box thinking when it comes to transportation -- get creative!",21,,,2,3,2,false,2
2,Ensure that you are not articulating needs as solutions or features,11,,,3,3,3,true,3
2,Ensure to not articulate user needs as solutions or features,10,,,3,3,3,true,3
2,many needs are not relevant to brief,7,,,2,2,2,true,2
2,great observations,2,,,1,1,1,true,1
2,"finding some way to observe an activity would be better, but diary and interview is sufficient",16,,,3,3,3,true,3
2,Well done! I like how you observed a lot of different interesting facets of the broad activity of goods exchange.,20,,,1,1,1,true,1
2,I think the observation of people asking their friends what they think about products is very telling. People often would rather hear and trust opinions from those who they know rather than internet strangers. ,35,I think the observation of people asking their friends what they think about products is very telling. ,18,1,1,1,true,1
2,Good job!,2,,,1,1,1,true,1
2,"How does each of the musician's practice help with their storytelling? Some of your reflection would be helpful, not just a factual account.",23,,,3,3,3,true,3
2,"Observation description requires more info. For example, you say Arman ""started implementing several tactics"", but only give one instance as an example.",22,,,3,3,3,true,3
2,No photos/sketches provided.,3,,,2,2,2,true,2
2,Only 8 user needs provided.,5,,,2,2,2,true,2
2,Good job!,2,,,1,1,1,true,1
2,Good job!,2,,,1,1,1,true,1
2,Good job!,2,,,1,1,1,true,1
2,"good observations, but lacking description of breakdowns and design opportunities both in your observations and your photos",17,,,2,2,2,true,2
2,observations need to be more than pure observations--they need to demonstrate breakdowns or successes,14,,,3,3,3,true,3
2,"Good topic! The first photo doesn't very clearly demonstrate a breakdown. Also, some of the user needs were a bit redundant.",21,,,2,2,2,true,2
2,Creative topic and good needfinding!,5,,,1,1,1,true,1
2,Great job!,2,,,1,1,1,true,1
2,Good job overall! The 2nd photo didn't have a breakdown description. Some of the needs listed were also a bit redundant.,21,,,2,2,2,true,2
2,Very well done. Thank you for calling out the breakdowns explicitly. ,12,,,1,1,1,true,1
2,well done,2,,,1,1,1,true,1
2,well done,2,,,1,1,1,true,1
2,The exact breakdown in your 3rd photo was unclear to me. Was Randy supposed to be doing homework at this time?,21,,,2,2,3,false,2
2,Good job!,2,,,1,1,1,true,1
2,Ensure you are not articulating user needs as solutions or features + provide explanation to relevance to studio brief,19,,,3,3,3,true,3
2,nice work,2,,,1,1,1,true,1
2,no recap in studio,4,,,2,2,2,true,2
2,observations could be more comprehensive,5,,,2,2,2,true,2
2,Obersvations: Not quite clear where the breakdowns/opportunites are for 3rd obs: Yudha. Does text/calling to book not work? Is it inefficient? Is Yudha failing to accomdate because of some facet of this method?,33,Obersvations: Not quite clear where the breakdowns/opportunites are for 3rd obs: Yudha. Does text/calling to book not work? Is it inefficient? ,22,3,2,3,false,2
2,"Photo 3: in a similar fashion as the comment above, Photo/Caption 3 does not clearly demonstrate connection to a breakdown/design opportunity",21,,,2,2,2,true,2
2,"Very interesting topic and great job going after a diverse set of learning activities. This problem space is pretty big so if you end up pursuing something in this direction as a full project, I would advise to stick to a smaller target group, like specif",72,Very interesting topic and great job going after a diverse set of learning activities. ,15,1,1,1,true,1
2,Photo/Caption 3: Not a very clear connection to where the breakdown/design opportunity is.,13,,,2,2,2,true,2
2,Needs: A few of these are surface level/redundant and would not be quite critical enough to serve as a basis for a design project.,24,,,2,2,2,true,2
2,Would like to see more specifics about what you observed and how.,12,,,3,3,3,true,3
2,"Overall well-done. The third picture doesn't show a breakdown or design opportunity. I know you say that Jeremy needs to work consistently without feeling tired and pressured, but you don't address the fact that earlier he says that he uses this time pres",77,Overall well-done. The third picture doesn't show a breakdown or design opportunity. ,13,2,2,2,true,2
